['6863', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'A형', '1947****', '*************', '*************', 'yahoo.com', '불교', '새마을금고', '1-84278061978-1', '6']
=> ['16002', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1957****', '*************', '*************', 'daum.net', '기독교', '가톨릭대학교', '예체능', '0.06']: 9.5417
=> ['8930', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'daum.net', '무교', '동국대학교', '법학', '1.26']: 9.5417
=> ['11293', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'gmail.com', '기독교', '상명대학교', '인문', '3.58']: 9.5417
=> ['39179', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1959****', '*************', '*************', 'daum.net', '무교', '숙명여자대학교', '인문', '1.09']: 9.5417
=> ['30350', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1955****', '*************', '*************', 'yahoo.com', '무교', '서강대학교', '사회', '3.41']: 9.5417
=> ['18232', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1954****', '*************', '*************', 'gmail.com', '기독교', '한국외국어대학교', '의학', '4.3']: 9.5417
=> ['39946', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1956****', '*************', '*************', 'gmail.com', '무교', '한국방송통신대학교', '인문', '0.79']: 9.5417

['33111', '권**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'gmail.com', '기독교', '수협중앙회', '3805-2056-8480', '6']
=> ['11293', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'gmail.com', '기독교', '상명대학교', '인문', '3.58']: 9.5417

['37930', '권**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'gmail.com', '무교', '국민은행', '617475-07-553210', '2']
=> ['6934', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'gmail.com', '무교', '이화여자대학', '사회', '2.14']: 9.6667

['1180', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'yahoo.com', '무교', '외환은행', '440-891478-558', '8']
=> ['5330', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1982****', '*************', '*************', 'yahoo.com', '불교', '한국외국어대학교', '자연', '0.51']: 9.875
=> ['5894', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1955****', '*************', '*************', 'yahoo.com', '무교', '한국외국어대학교', '법학', '0.45']: 9.875

['13891', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'daum.net', '기독교', '국민은행', '023373-72-365526', '9']
=> ['24156', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1954****', '*************', '*************', 'daum.net', '기독교', '한성대학교', '의학', '1.78']: 9.875
=> ['9180', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1958****', '*************', '*************', 'gmail.com', '불교', '연세대학교', '사회', '3.37']: 9.875

['21034', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'naver.com', '무교', '신한은행', '533-598-137064', '3']
=> ['14492', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1962****', '*************', '*************', 'yahoo.com', '기독교', '한국예술종합학교', '의학', '2']: 9.875
=> ['30016', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1954****', '*************', '*************', 'naver.com', '무교', '성균관대학교', '자연', '3.47']: 9.875
=> ['30120', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1957****', '*************', '*************', 'yahoo.com', '기독교', '경희대학교', '의학', '2.64']: 9.875

['35454', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'daum.net', '불교', '새마을금고', '0-23209519045-8', '9']
=> ['27576', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'daum.net', '불교', '동국대학교', '의학', '0.41']: 9.875
=> ['37507', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1962****', '*************', '*************', 'daum.net', '기독교', '서경대학교', '교육', '4.15']: 9.875

['39449', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'daum.net', '불교', '기업은행', '547-409278-43-564', '8']
=> ['27576', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'daum.net', '불교', '동국대학교', '의학', '0.41']: 9.875
=> ['37507', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1962****', '*************', '*************', 'daum.net', '기독교', '서경대학교', '교육', '4.15']: 9.875

['18235', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'yahoo.com', '무교', '국민은행', '239533-97-677758', '9']
=> ['14271', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1955****', '*************', '*************', 'yahoo.com', '무교', '한국방송통신대학교', '자연', '3']: 9.875

['30546', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'naver.com', '불교', '외환은행', '103-074506-644', '4']
=> ['18782', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1951****', '*************', '*************', 'naver.com', '불교', '한국성서대학교', '공학', '1.36']: 9.875

['39146', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'gmail.com', '무교', '수협중앙회', '4927-6847-9262', '1']
=> ['30888', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1972****', '*************', '*************', 'daum.net', '무교', '한성대학교', '의학', '0.06']: 9.875
=> ['19887', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1957****', '*************', '*************', 'yahoo.com', '불교', '한국방송통신대학교', '인문', '0.45']: 9.875
=> ['29734', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1992****', '*************', '*************', 'naver.com', '무교', '가톨릭대학교', '공학', '2.31']: 9.875
=> ['27380', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1950****', '*************', '*************', 'gmail.com', '무교', '동덕여자대학교', '법학', '3.74']: 9.875

['1270', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'naver.com', '무교', '신한은행', '873-283-912580', '1']
=> ['10911', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'naver.com', '무교', '광운대학교', '법학', '0.49']: 10.0

['4984', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'naver.com', '무교', '하나은행', '917-771674-44883', '5']
=> ['28408', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'naver.com', '무교', '한영신학대학교', '의학', '2.5']: 10.0

['10911', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'naver.com', '무교', '신한은행', '583-647-832197', '4']
=> ['10911', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'naver.com', '무교', '광운대학교', '법학', '0.49']: 10.0

['16486', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'gmail.com', '무교', '외환은행', '542-642595-940', '9']
=> ['30888', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1972****', '*************', '*************', 'daum.net', '무교', '한성대학교', '의학', '0.06']: 9.875
=> ['19887', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1957****', '*************', '*************', 'yahoo.com', '불교', '한국방송통신대학교', '인문', '0.45']: 9.875
=> ['29734', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1992****', '*************', '*************', 'naver.com', '무교', '가톨릭대학교', '공학', '2.31']: 9.875
=> ['27380', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1950****', '*************', '*************', 'gmail.com', '무교', '동덕여자대학교', '법학', '3.74']: 9.875

['17027', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'gmail.com', '불교', '수협중앙회', '2025-7294-2388', '7']
=> ['5249', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1958****', '*************', '*************', 'gmail.com', '불교', '중앙대학교', '인문', '0.12']: 9.875

['30406', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'gmail.com', '무교', '우리은행', '2998-962-212591', '8']
=> ['30406', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'gmail.com', '무교', '가톨릭대학교', '자연', '1.88']: 10.0

['33189', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'yahoo.com', '불교', '신한은행', '351-339-344717', '7']
=> ['4045', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1962****', '*************', '*************', 'yahoo.com', '불교', '한국외국어대학교', '예체능', '1.88']: 9.875
=> ['7570', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1992****', '*************', '*************', 'gmail.com', '무교', '감리교신학대학교', '교육', '1.81']: 9.875

['33296', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'naver.com', '기독교', '우리은행', '5522-390-364871', '7']
=> ['10069', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1962****', '*************', '*************', 'naver.com', '기독교', '건국대학교', '인문', '3.62']: 9.875

['37352', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'yahoo.com', '기독교', '하나은행', '864-629480-60693', '3']
=> ['19441', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1992****', '*************', '*************', 'yahoo.com', '기독교', '덕성자대학교', '인문', '2.3']: 9.875

['14169', '남**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'gmail.com', '불교', '한국씨티은행', '178-900347-854', '1']
=> ['34131', '신**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1959****', '*************', '*************', 'naver.com', '무교', '한국체육대학교', '공학', '2.31']: 9.5417
=> ['37562', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1953****', '*************', '*************', 'gmail.com', '불교', '이화여자대학', '공학', '3.89']: 9.5417

['31452', '남**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'naver.com', '불교', '수협중앙회', '7608-8742-3161', '7']
=> ['19090', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1958****', '*************', '*************', 'daum.net', '기독교', '총신대학교', '의학', '3.15']: 9.5417
=> ['15500', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1957****', '*************', '*************', 'gmail.com', '불교', '명지대학교', '공학', '3.52']: 9.5417
=> ['19828', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1950****', '*************', '*************', 'naver.com', '기독교', '명지대학교', '자연', '2.07']: 9.5417
=> ['4738', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1950****', '*************', '*************', 'naver.com', '불교', '삼육대학교', '사회', '0.33']: 9.5417
=> ['39893', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1953****', '*************', '*************', 'yahoo.com', '무교', '한영신학대학교', '예체능', '3.31']: 9.5417

['33267', '남**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'daum.net', '불교', '외환은행', '118-708789-283', '1']
=> ['29', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'daum.net', '불교', '서강대학교', '교육', '3.01']: 9.6667

['8929', '박**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'daum.net', '무교', '수협중앙회', '4641-5076-7509', '2']
=> ['8929', '박**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'daum.net', '무교', '동덕여자대학교', '인문', '1.71']: 10.0

['11048', '박**', '남성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'gmail.com', '기독교', '스탠다드(제일)', '014-61-360541', '2']
=> ['11048', '박**', '남성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'gmail.com', '기독교', '고려대학교', '의학', '0.4']: 10.0

['18378', '박**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'naver.com', '불교', '한국씨티은행', '389-040193-080', '6']
=> ['30387', '박**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1972****', '*************', '*************', 'naver.com', '불교', '고려대학교', '공학', '1.31']: 9.875

['38701', '박**', '남성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'daum.net', '기독교', '외환은행', '146-416189-865', '8']
=> ['34006', '이**', '남성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1992****', '*************', '*************', 'daum.net', '기독교', '건국대학교', '자연', '2']: 9.5417

['7557', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'gmail.com', '불교', '수협중앙회', '3039-9742-0771', '9']
=> ['12855', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1976****', '*************', '*************', 'yahoo.com', '무교', '삼육대학교', '자연', '1.92']: 9.75
=> ['37275', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1947****', '*************', '*************', 'gmail.com', '불교', '이화여자대학', '사회', '2.93']: 9.75
=> ['29235', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1949****', '*************', '*************', 'gmail.com', '무교', '서울기독대학교', '인문', '2.52']: 9.75
=> ['23593', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1980****', '*************', '*************', 'naver.com', '무교', '서울여자대학교', '의학', '1.85']: 9.75

['18491', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'daum.net', '무교', '새마을금고', '9-23446100361-4', '8']
=> ['37661', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1954****', '*************', '*************', 'daum.net', '무교', '한양대학교', '법학', '0.45']: 9.875

['21658', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'yahoo.com', '불교', '하나은행', '310-026885-90857', '6']
=> ['8740', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1985****', '*************', '*************', 'yahoo.com', '불교', '서울대학교', '예체능', '1.83']: 9.75
=> ['39189', '문**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1993****', '*************', '*************', 'yahoo.com', '무교', '상명대학교', '법학', '4.01']: 9.75

['6360', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'gmail.com', '무교', '하나은행', '801-355720-40714', '1']
=> ['30406', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'gmail.com', '무교', '가톨릭대학교', '자연', '1.88']: 9.6667

['6619', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'naver.com', '기독교', '외환은행', '509-561883-928', '4']
=> ['31959', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1957****', '*************', '*************', 'gmail.com', '기독교', '동국대학교', '인문', '1.21']: 9.5417
=> ['30401', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1955****', '*************', '*************', 'naver.com', '기독교', '세종대학교', '예체능', '4.07']: 9.5417
=> ['16180', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1957****', '*************', '*************', 'naver.com', '기독교', '장로회신학대학교', '공학', '4.34']: 9.5417
=> ['12505', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1958****', '*************', '*************', 'yahoo.com', '불교', '서울과학기술대학교', '의학', '3.08']: 9.5417
=> ['4617', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1992****', '*************', '*************', 'yahoo.com', '무교', '광운대학교', '교육', '3.18']: 9.5417
=> ['15438', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'gmail.com', '무교', '한국성서대학교', '법학', '3.76']: 9.5417
=> ['1162', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1992****', '*************', '*************', 'yahoo.com', '무교', '가톨릭대학교', '의학', '3.88']: 9.5417

['37787', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'naver.com', '무교', '기업은행', '906-367880-43-775', '5']
=> ['10911', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'naver.com', '무교', '광운대학교', '법학', '0.49']: 9.6667

['6934', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'gmail.com', '무교', '기업은행', '635-034250-11-375', '6']
=> ['6934', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'gmail.com', '무교', '이화여자대학', '사회', '2.14']: 10.0

['10979', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1952****', '*************', '*************', 'gmail.com', '무교', '신한은행', '252-128-366310', '2']
=> ['10979', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1952****', '*************', '*************', 'gmail.com', '무교', '동국대학교', '사회', '0.89']: 10.0

['18249', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'naver.com', '무교', '한국씨티은행', '323-767557-338', '9']
=> ['39763', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1955****', '*************', '*************', 'naver.com', '무교', '덕성자대학교', '인문', '2.77']: 9.875

['22338', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'yahoo.com', '무교', '새마을금고', '4-34355147292-0', '6']
=> ['3127', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'yahoo.com', '무교', '한성대학교', '자연', '2.94']: 10.0

['23190', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1952****', '*************', '*************', 'gmail.com', '무교', '수협중앙회', '3168-2718-7214', '1']
=> ['10979', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1952****', '*************', '*************', 'gmail.com', '무교', '동국대학교', '사회', '0.89']: 10.0

['34221', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'daum.net', '기독교', '국민은행', '099836-95-603842', '6']
=> ['21111', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1992****', '*************', '*************', 'daum.net', '기독교', '명지대학교', '공학', '2.99']: 9.875

['35624', '이**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'naver.com', '무교', '기업은행', '167-767357-14-493', '3']
=> ['35668', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1958****', '*************', '*************', 'yahoo.com', '무교', '한영신학대학교', '예체능', '3.9']: 9.375
=> ['3983', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1953****', '*************', '*************', 'naver.com', '무교', '삼육대학교', '의학', '1.06']: 9.375
=> ['4467', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1959****', '*************', '*************', 'yahoo.com', '불교', '성신여자대학교', '인문', '3.74']: 9.375
=> ['615', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1972****', '*************', '*************', 'daum.net', '무교', '한국체육대학교', '자연', '1.53']: 9.375
=> ['22287', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1962****', '*************', '*************', 'naver.com', '천주교', '서경대학교', '자연', '3.07']: 9.375

['37307', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'yahoo.com', '무교', '수협중앙회', '0791-3984-0552', '8']
=> ['3127', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'yahoo.com', '무교', '한성대학교', '자연', '2.94']: 10.0

['224', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'yahoo.com', '무교', 'NH농협', '645-7598-944-38', '1']
=> ['224', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'yahoo.com', '무교', '한성대학교', '공학', '4.3']: 10.0

['867', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'gmail.com', '무교', '수협중앙회', '0403-5090-1735', '6']
=> ['19461', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1982****', '*************', '*************', 'daum.net', '천주교', '상명대학교', '공학', '3.06']: 9.875
=> ['8500', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1962****', '*************', '*************', 'daum.net', '기독교', '장로회신학대학교', '자연', '1.59']: 9.875
=> ['21073', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1954****', '*************', '*************', 'gmail.com', '무교', '건국대학교', '사회', '0.12']: 9.875
=> ['29059', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1956****', '*************', '*************', 'daum.net', '무교', '한성대학교', '자연', '3.55']: 9.875
=> ['33852', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1951****', '*************', '*************', 'gmail.com', '무교', '중앙대학교', '법학', '4.42']: 9.875

['1860', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'naver.com', '기독교', '한국씨티은행', '195-863848-651', '7']
=> ['38303', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1957****', '*************', '*************', 'daum.net', '기독교', '한국외국어대학교', '공학', '0.8']: 9.875
=> ['17218', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'naver.com', '기독교', '한국체육대학교', '자연', '0.01']: 9.875
=> ['20367', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1957****', '*************', '*************', 'daum.net', '무교', '서울교육대학교', '자연', '0.63']: 9.875

['11507', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'yahoo.com', '불교', '새마을금고', '7-13864017260-2', '8']
=> ['27014', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1951****', '*************', '*************', 'yahoo.com', '불교', '한국방송통신대학교', '자연', '3.33']: 9.875

['16037', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1952****', '*************', '*************', 'yahoo.com', '불교', '외환은행', '442-226244-709', '2']
=> ['942', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1952****', '*************', '*************', 'yahoo.com', '불교', '한국예술종합학교', '법학', '3.87']: 10.0

['22739', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1952****', '*************', '*************', 'daum.net', '불교', '한국씨티은행', '159-336020-831', '4']
=> ['4213', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1962****', '*************', '*************', 'daum.net', '불교', '가톨릭대학교', '인문', '1.33']: 9.875

['2462', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'yahoo.com', '불교', '하나은행', '387-297806-63485', '3']
=> ['21633', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'yahoo.com', '불교', '한국외국어대학교', '인문', '2.95']: 9.75
=> ['23986', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1969****', '*************', '*************', 'daum.net', '무교', '성공회대학교', '교육', '3.1']: 9.75

['10933', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'gmail.com', '무교', '한국씨티은행', '157-076071-564', '1']
=> ['6218', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1980****', '*************', '*************', 'gmail.com', '무교', '숭실대학교', '교육', '2.8']: 9.75

['19934', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'naver.com', '불교', '한국씨티은행', '303-757930-659', '9']
=> ['19934', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'naver.com', '불교', '성신여자대학교', '공학', '1.08']: 10.0

['28682', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'gmail.com', '불교', '국민은행', '035454-43-342937', '9']
=> ['19302', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1955****', '*************', '*************', 'gmail.com', '불교', '숙명여자대학교', '공학', '3.6']: 9.875

['33210', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'daum.net', '기독교', '한국씨티은행', '338-472136-912', '7']
=> ['33210', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'daum.net', '기독교', '장로회신학대학교', '예체능', '1.75']: 10.0

['1076', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1953****', '*************', '*************', 'gmail.com', '무교', '하나은행', '881-103834-08375', '9']
=> ['30518', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1993****', '*************', '*************', 'gmail.com', '무교', '한국외국어대학교', '교육', '3.01']: 9.875
=> ['5549', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1950****', '*************', '*************', 'gmail.com', '무교', '경기대학교', '공학', '1.7']: 9.875

['12964', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1953****', '*************', '*************', 'daum.net', '기독교', 'NH농협', '659-1818-934-94', '4']
=> ['29144', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1983****', '*************', '*************', 'gmail.com', '불교', '홍익대학교', '공학', '4.24']: 9.75
