CORRECT LIST
['12982', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1951****', '*************', '*************', 'daum.net', '무교', '164.222.180.218', '0a:ec:65:a7:b7:95']
['16921', '김**', '여성', '[140.0, 150.0[', '[50.0, 60.0[', 'A형', '1988****', '*************', '*************', 'daum.net', '무교', '182.252.98.73', '57:de:00:b1:07:ef']
['28458', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1988****', '*************', '*************', 'yahoo.com', '무교', '181.53.203.231', 'c7:c0:48:e5:b4:5b']
['3537', '김**', '남성', '[160.0, 170.0[', '[50.0, 60.0[', 'A형', '1988****', '*************', '*************', 'yahoo.com', '기독교', '79.85.97.54', 'f1:81:27:d6:8a:aa']
['11447', '김**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'O형', '1988****', '*************', '*************', 'naver.com', '기독교', '201.53.153.146', '0a:53:d1:64:0e:4c']
['13464', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1988****', '*************', '*************', 'daum.net', '무교', '142.190.154.187', 'e5:56:6c:71:16:75']
['32181', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1988****', '*************', '*************', 'naver.com', '천주교', '154.14.154.10', '16:5f:73:9e:31:89']
['20122', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1989****', '*************', '*************', 'yahoo.com', '불교', '57.4.228.253', 'ca:3b:9b:3f:f3:54']
['37604', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1989****', '*************', '*************', 'yahoo.com', '불교', '12.79.73.16', '57:a1:9b:3b:a1:da']
['1826', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1989****', '*************', '*************', 'yahoo.com', '천주교', '143.68.173.3', 'c0:f1:66:09:48:ab']
['3311', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1989****', '*************', '*************', 'naver.com', '무교', '185.173.176.200', '14:9d:b7:5a:f1:c6']
['26017', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1989****', '*************', '*************', 'naver.com', '무교', '214.248.219.22', '8f:b9:ee:f7:8c:64']
['6031', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1989****', '*************', '*************', 'gmail.com', '천주교', '233.156.115.63', 'a3:fe:5a:f2:f8:95']
['29938', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1989****', '*************', '*************', 'yahoo.com', '기독교', '177.64.198.198', '14:d5:55:c3:de:31']
['30914', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1989****', '*************', '*************', 'yahoo.com', '불교', '159.195.180.124', 'a0:42:03:13:43:27']
['39129', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1989****', '*************', '*************', 'naver.com', '기독교', '130.49.67.167', 'bf:88:1e:13:a6:5f']
['37822', '이**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'O형', '1989****', '*************', '*************', 'daum.net', '기독교', '40.143.5.253', 'fb:07:87:ac:c8:97']
['9622', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1990****', '*************', '*************', 'naver.com', '기독교', '77.240.253.93', '63:90:d9:ea:1e:39']
['10375', '김**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'A형', '1990****', '*************', '*************', 'yahoo.com', '무교', '3.138.74.34', '0d:9a:7e:b9:9e:95']
['16312', '김**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'B형', '1990****', '*************', '*************', 'yahoo.com', '기독교', '141.149.161.223', '49:31:21:21:0d:ab']
['11736', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1990****', '*************', '*************', 'daum.net', '불교', '103.189.80.188', '7e:35:35:bf:61:ed']
['1551', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1990****', '*************', '*************', 'naver.com', '기독교', '3.124.251.15', '88:7e:6b:d6:27:25']
['6939', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1990****', '*************', '*************', 'gmail.com', '무교', '252.17.133.89', '71:a4:12:0a:70:b7']
['16522', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1990****', '*************', '*************', 'gmail.com', '무교', '12.248.242.201', 'c7:b3:65:10:4d:61']
['29554', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1990****', '*************', '*************', 'daum.net', '불교', '229.250.178.89', 'b8:bf:76:bc:cc:f2']
['34212', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1990****', '*************', '*************', 'daum.net', '기독교', '184.16.190.160', 'fb:de:b2:c3:f4:cf']
['36384', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1990****', '*************', '*************', 'yahoo.com', '무교', '47.206.247.150', '6a:ee:20:27:80:d3']
['3175', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1991****', '*************', '*************', 'daum.net', '기독교', '118.36.245.83', 'd9:3f:50:ae:d8:ca']
['23595', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1991****', '*************', '*************', 'yahoo.com', '무교', '132.163.54.181', 'cc:86:ab:9f:2e:95']
['15102', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1991****', '*************', '*************', 'daum.net', '불교', '230.248.159.155', 'c0:a0:dc:2a:ee:80']
['18898', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1991****', '*************', '*************', 'daum.net', '무교', '205.220.246.68', '20:e1:e5:a1:2f:dd']
['37504', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1991****', '*************', '*************', 'gmail.com', '불교', '184.79.154.217', 'dc:02:10:23:d0:c5']
['31971', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1991****', '*************', '*************', 'yahoo.com', '불교', '241.125.149.182', 'e7:b9:14:f2:94:2b']
['34753', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1991****', '*************', '*************', 'daum.net', '무교', '13.84.83.109', 'f1:13:ca:69:ad:66']
['17999', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1992****', '*************', '*************', 'gmail.com', '불교', '186.252.106.112', '84:12:2a:dc:2c:22']
['18813', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1992****', '*************', '*************', 'gmail.com', '무교', '34.129.56.227', '5e:ba:47:e6:2d:76']
['35036', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1992****', '*************', '*************', 'daum.net', '무교', '120.237.229.29', '70:35:6d:1e:21:8b']
['38115', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1992****', '*************', '*************', 'gmail.com', '기독교', '235.168.23.80', '90:8d:30:47:a0:af']
['14180', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1993****', '*************', '*************', 'yahoo.com', '무교', '140.247.204.192', '5d:e2:83:99:78:09']
['23899', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1993****', '*************', '*************', 'gmail.com', '무교', '5.132.242.229', '4f:33:5c:c3:da:5f']
['28189', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1993****', '*************', '*************', 'yahoo.com', '기독교', '127.230.47.49', 'eb:5e:4b:19:74:56']
['32460', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1993****', '*************', '*************', 'naver.com', '불교', '122.11.8.182', '4b:bf:1b:cf:a3:25']
['11131', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1993****', '*************', '*************', 'yahoo.com', '무교', '10.106.241.125', '53:cb:08:df:e8:36']
['4800', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1994****', '*************', '*************', 'daum.net', '기독교', '39.15.186.201', 'd2:67:bb:7e:be:ea']
['5708', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1994****', '*************', '*************', 'naver.com', '무교', '141.201.217.254', '10:18:c4:d5:6d:1f']
['8467', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1994****', '*************', '*************', 'naver.com', '무교', '136.9.133.38', 'd6:64:e2:29:1b:b5']
['19300', '김**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'AB형', '1994****', '*************', '*************', 'gmail.com', '기독교', '195.167.67.59', '02:33:8a:ac:4e:e4']
['29995', '김**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'O형', '1994****', '*************', '*************', 'gmail.com', '불교', '180.106.166.176', '0f:f8:43:f5:17:18']
['39831', '김**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'A형', '1994****', '*************', '*************', 'daum.net', '무교', '206.167.43.26', 'b5:c4:c8:b5:f3:22']
['37222', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1994****', '*************', '*************', 'naver.com', '무교', '211.244.22.95', 'e7:44:74:c8:f7:58']
['34684', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1995****', '*************', '*************', 'daum.net', '무교', '166.72.82.123', 'af:fb:05:65:34:21']
['18475', '김**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'O형', '1995****', '*************', '*************', 'yahoo.com', '무교', '51.148.111.156', '9c:ec:5d:85:fb:8b']
['22755', '김**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'B형', '1995****', '*************', '*************', 'yahoo.com', '무교', '12.106.39.50', 'e3:25:65:2b:06:36']
['1900', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1995****', '*************', '*************', 'yahoo.com', '무교', '64.25.141.167', '26:e6:88:d0:5e:8b']
['3131', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1995****', '*************', '*************', 'yahoo.com', '불교', '178.248.190.97', 'f8:bd:8d:3f:54:3a']
['6275', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1995****', '*************', '*************', 'yahoo.com', '무교', '192.227.85.29', '3d:0a:61:d2:31:ac']
['2204', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'O형', '1996****', '*************', '*************', 'gmail.com', '불교', '114.67.254.76', 'c2:83:8d:fb:82:c6']
['5797', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1996****', '*************', '*************', 'gmail.com', '무교', '100.61.232.220', '0a:2e:8d:dd:51:0e']
['32099', '김**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1996****', '*************', '*************', 'yahoo.com', '천주교', '185.80.93.50', 'ba:f0:55:45:ad:66']
['8784', '김**', '남성', '[160.0, 170.0[', '[50.0, 60.0[', 'B형', '1996****', '*************', '*************', 'yahoo.com', '불교', '44.135.176.172', '3b:70:43:5a:94:95']
['30708', '김**', '남성', '[160.0, 170.0[', '[50.0, 60.0[', 'A형', '1996****', '*************', '*************', 'gmail.com', '무교', '96.47.233.30', '90:1f:0f:30:d7:b9']
['32055', '김**', '여성', '[160.0, 170.0[', '[50.0, 60.0[', 'B형', '1996****', '*************', '*************', 'naver.com', '기독교', '246.158.212.228', '08:41:9c:b2:ad:3c']
['15106', '박**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'B형', '1996****', '*************', '*************', 'yahoo.com', '무교', '26.125.71.128', '56:b2:2c:70:d9:2e']
['14731', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'A형', '1996****', '*************', '*************', 'yahoo.com', '무교', '97.142.203.245', 'cb:97:a3:34:ca:7d']
['23409', '이**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1996****', '*************', '*************', 'gmail.com', '천주교', '4.7.254.127', '48:77:cc:73:d4:22']
['2957', '최**', '여성', '[150.0, 160.0[', '[50.0, 60.0[', 'AB형', '1996****', '*************', '*************', 'naver.com', '무교', '164.165.73.97', 'b2:8f:76:34:2f:ac']
['3831', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1946****', '*************', '*************', 'gmail.com', '무교', '188.175.99.153', '07:51:4b:df:b6:8c']
['38373', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1946****', '*************', '*************', 'yahoo.com', '불교', '29.70.166.161', '6f:3c:46:99:ea:4b']
['8685', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1946****', '*************', '*************', 'naver.com', '기독교', '104.176.20.177', 'c3:6c:ad:e9:f5:d8']
['4676', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1946****', '*************', '*************', 'naver.com', '무교', '71.5.200.62', 'af:b4:59:c7:96:7a']
['25116', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1946****', '*************', '*************', 'gmail.com', '불교', '1.240.41.128', '75:b7:bd:f3:ce:3d']
['34920', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1946****', '*************', '*************', 'yahoo.com', '불교', '182.102.28.134', '92:bf:2d:d0:4f:a3']
['36916', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1946****', '*************', '*************', 'daum.net', '천주교', '65.100.108.225', '82:7d:85:6f:cc:05']
['22528', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1946****', '*************', '*************', 'gmail.com', '기독교', '167.216.232.110', '8a:bc:19:ea:08:3a']
['16333', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1946****', '*************', '*************', 'gmail.com', '무교', '214.49.204.255', '8e:8c:33:18:5b:da']
['24318', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1946****', '*************', '*************', 'daum.net', '무교', '119.162.250.16', 'ff:d6:aa:83:65:0b']
['2660', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1947****', '*************', '*************', 'naver.com', '무교', '178.127.208.212', '35:7c:30:d1:98:a9']
['30988', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1947****', '*************', '*************', 'daum.net', '무교', '127.226.139.63', '7e:97:46:4d:d5:b4']
['866', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1947****', '*************', '*************', 'daum.net', '불교', '32.139.146.118', 'd2:24:14:37:15:0d']
['39570', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1947****', '*************', '*************', 'daum.net', '무교', '164.31.153.83', '93:f1:80:36:7f:2a']
['14538', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1947****', '*************', '*************', 'daum.net', '불교', '110.204.2.6', '78:81:7f:dd:ce:c1']
['37357', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1947****', '*************', '*************', 'daum.net', '무교', '46.148.67.177', '11:6b:de:37:d4:13']
['11538', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1948****', '*************', '*************', 'daum.net', '천주교', '96.153.227.133', '65:b4:22:23:74:47']
['32040', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1948****', '*************', '*************', 'daum.net', '무교', '242.69.117.32', '40:ff:b0:9d:2f:88']
['21583', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1948****', '*************', '*************', 'naver.com', '불교', '127.184.229.147', 'c8:c5:a2:7a:a9:a1']
['32176', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1948****', '*************', '*************', 'yahoo.com', '불교', '53.119.201.162', 'a8:cd:f7:84:ea:8f']
['36072', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1948****', '*************', '*************', 'gmail.com', '기독교', '8.83.7.228', '6d:90:23:aa:ad:6f']
['20858', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1949****', '*************', '*************', 'naver.com', '불교', '125.46.182.18', '04:ad:43:e5:7e:c4']
['21995', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1949****', '*************', '*************', 'naver.com', '기독교', '44.174.137.82', 'e7:e0:42:6f:ef:ab']
['14191', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1949****', '*************', '*************', 'gmail.com', '무교', '132.56.68.148', '05:3f:29:a1:84:a9']
['26416', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1949****', '*************', '*************', 'yahoo.com', '무교', '3.27.247.164', '40:03:9b:d0:b0:6d']
['31946', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1949****', '*************', '*************', 'daum.net', '무교', '252.50.34.248', '11:eb:e4:d5:9e:92']
['20886', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1949****', '*************', '*************', 'gmail.com', '기독교', '193.152.164.130', '9c:9f:e8:90:5b:db']
['35138', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1949****', '*************', '*************', 'naver.com', '무교', '30.216.45.239', '74:26:4a:51:09:26']
['1318', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1949****', '*************', '*************', 'yahoo.com', '불교', '99.145.187.170', '3b:b9:c8:49:c7:31']
['3650', '정**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1949****', '*************', '*************', 'gmail.com', '무교', '149.204.167.27', 'b8:29:1d:16:8d:7d']
['5549', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1950****', '*************', '*************', 'gmail.com', '무교', '193.233.139.108', '45:14:ea:13:ec:72']
['29753', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1950****', '*************', '*************', 'gmail.com', '무교', '73.72.138.90', '90:04:4a:86:36:5f']
['13466', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1950****', '*************', '*************', 'yahoo.com', '불교', '156.123.131.133', '92:61:54:90:f8:a0']
['25607', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1950****', '*************', '*************', 'gmail.com', '무교', '92.85.67.104', 'ba:14:b5:c5:09:58']
['32475', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1950****', '*************', '*************', 'gmail.com', '불교', '233.130.43.169', '39:02:76:42:57:34']
['24451', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1951****', '*************', '*************', 'daum.net', '기독교', '114.242.183.68', 'f6:b0:e8:2e:96:5d']
['39908', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1951****', '*************', '*************', 'daum.net', '기독교', '180.13.127.176', '30:44:2f:fe:1e:1a']
['11460', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1951****', '*************', '*************', 'naver.com', '천주교', '88.23.66.236', '5a:70:12:41:a4:2e']
['4587', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1951****', '*************', '*************', 'yahoo.com', '기독교', '219.14.7.28', 'bc:d3:0d:6e:12:ec']
['4009', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1951****', '*************', '*************', 'daum.net', '기독교', '166.233.174.147', '80:f3:7f:86:d9:d3']
['26515', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1951****', '*************', '*************', 'gmail.com', '기독교', '191.17.171.247', '50:55:1c:43:db:85']
['34114', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1951****', '*************', '*************', 'yahoo.com', '불교', '124.107.179.233', 'b4:fb:fb:72:02:4e']
['21034', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'naver.com', '무교', '177.128.210.110', 'd9:99:3f:61:67:2d']
['17027', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'gmail.com', '불교', '126.8.217.181', '61:4e:44:ea:c9:a7']
['6360', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'gmail.com', '무교', '142.212.136.124', '95:90:e7:b6:35:7a']
['6619', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1952****', '*************', '*************', 'naver.com', '기독교', '126.159.98.56', 'b9:b8:df:8b:31:40']
['37787', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'naver.com', '무교', '9.182.132.114', 'aa:6d:46:17:6f:fa']
['18249', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1952****', '*************', '*************', 'naver.com', '무교', '165.98.195.167', 'ba:fb:de:9c:4b:bc']
['16037', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1952****', '*************', '*************', 'yahoo.com', '불교', '108.93.85.26', '23:0b:2d:2d:f1:91']
['22739', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1952****', '*************', '*************', 'daum.net', '불교', '71.17.156.217', '6e:e5:6d:48:76:44']
['23275', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1953****', '*************', '*************', 'daum.net', '기독교', '22.248.140.3', '91:be:9f:ea:42:14']
['12488', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1953****', '*************', '*************', 'daum.net', '불교', '209.244.74.61', '9a:00:00:fc:a2:f9']
['31545', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1953****', '*************', '*************', 'naver.com', '기독교', '36.32.141.245', '5b:79:ca:d3:fc:71']
['29953', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1953****', '*************', '*************', 'daum.net', '무교', '163.98.206.89', 'be:dc:bc:aa:08:02']
['34782', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1953****', '*************', '*************', 'naver.com', '기독교', '153.122.54.136', '0d:91:f4:0d:d5:d4']
['39893', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1953****', '*************', '*************', 'yahoo.com', '무교', '15.8.8.10', '52:17:22:12:38:a1']
['21967', '허**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1953****', '*************', '*************', 'yahoo.com', '무교', '240.20.183.69', '44:10:9d:fa:48:07']
['38777', '허**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1953****', '*************', '*************', 'gmail.com', '불교', '65.15.239.2', 'eb:7b:a8:d5:70:f8']
['17438', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1954****', '*************', '*************', 'daum.net', '무교', '20.80.174.12', 'a9:3d:76:c3:b5:fa']
['31140', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1954****', '*************', '*************', 'yahoo.com', '무교', '213.228.31.52', 'a2:65:d6:72:e7:55']
['6744', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1954****', '*************', '*************', 'naver.com', '기독교', '211.52.231.101', 'a9:aa:e0:2c:a6:f7']
['14694', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1954****', '*************', '*************', 'yahoo.com', '기독교', '167.180.215.220', '53:3b:11:69:f0:ac']
['28102', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1954****', '*************', '*************', 'gmail.com', '불교', '47.110.184.235', 'b8:ff:07:4b:63:0d']
['377', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1954****', '*************', '*************', 'daum.net', '기독교', '224.209.191.12', '29:d7:af:45:65:bb']
['9673', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1954****', '*************', '*************', 'daum.net', '불교', '36.225.228.73', 'b1:cc:f8:c0:0c:1e']
['18232', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1954****', '*************', '*************', 'gmail.com', '기독교', '229.245.184.171', 'f6:ec:ed:94:b4:c0']
['33265', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1954****', '*************', '*************', 'yahoo.com', '무교', '124.118.221.45', '8d:14:2e:62:e6:1a']
['37054', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1954****', '*************', '*************', 'daum.net', '천주교', '167.208.50.157', 'af:54:e1:5a:bc:7c']
['10279', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1954****', '*************', '*************', 'yahoo.com', '무교', '213.169.164.13', '44:a2:66:32:36:a0']
['13620', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1954****', '*************', '*************', 'daum.net', '무교', '215.195.117.252', '35:2a:83:7e:23:22']
['14039', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1954****', '*************', '*************', 'yahoo.com', '천주교', '109.59.149.212', 'bb:71:72:fe:04:c6']
['2186', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1955****', '*************', '*************', 'yahoo.com', '기독교', '36.228.55.91', '1e:ee:71:39:14:1e']
['38711', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1955****', '*************', '*************', 'yahoo.com', '천주교', '35.110.162.238', 'f0:67:14:6c:e3:f3']
['1472', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1955****', '*************', '*************', 'daum.net', '천주교', '76.35.243.44', '6e:7f:b7:60:f4:0d']
['17183', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1955****', '*************', '*************', 'naver.com', '기독교', '90.115.159.121', '32:d4:86:e6:d7:83']
['26506', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1955****', '*************', '*************', 'naver.com', '무교', '210.163.199.202', '9b:34:cf:66:7d:f3']
['29145', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1955****', '*************', '*************', 'daum.net', '불교', '169.171.249.182', '70:7b:86:a8:08:8f']
['30350', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1955****', '*************', '*************', 'yahoo.com', '무교', '111.45.241.175', 'd6:dd:e2:0a:85:bf']
['1414', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1955****', '*************', '*************', 'gmail.com', '무교', '104.107.25.123', '8c:df:9c:c1:c8:b0']
['7287', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1955****', '*************', '*************', 'yahoo.com', '기독교', '127.57.104.77', '93:c9:ad:10:bf:d6']
['19099', '최**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1955****', '*************', '*************', 'naver.com', '불교', '76.251.49.105', '61:21:02:9c:4b:34']
['38051', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1955****', '*************', '*************', 'yahoo.com', '천주교', '245.25.202.68', '9e:3c:80:23:79:a4']
['20066', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'daum.net', '무교', '99.82.236.178', '83:b3:82:a6:56:a7']
['1058', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1956****', '*************', '*************', 'gmail.com', '기독교', '142.5.201.175', '9f:79:77:b8:38:60']
