No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,주거래은행,계좌번호,신용등급
45407,이훈남,남성,166.0,66.4,A형,19700706,010-9351-8528,iq31fkp7i,yahoo.com,불교,NH농협,273-1082-959-88,3
45410,박상서,남성,160.9,68.0,B형,19910403,010-0852-0917,gls7h8,gmail.com,무교,외환은행,869-258870-956,8
45417,이덕상,남성,161.7,60.2,A형,19890301,010-7240-6136,tpf8v2iy,naver.com,무교,수협중앙회,1228-0879-6583,7
45420,정종우,여성,157.5,48.7,O형,19660410,010-1819-1895,uuky0g5sn6b,gmail.com,무교,신한은행,035-719-564047,7
45425,김희덕,남성,179.9,67.1,B형,19640314,010-8843-1976,iux7mo0cj,naver.com,천주교,한국씨티은행,765-917807-044,7
45428,이진현,남성,171.7,59.0,A형,19810912,010-8445-2797,lqkp9c,daum.net,무교,하나은행,426-644305-92603,1
45430,서진성,남성,160.8,68.9,B형,19801005,010-3743-6468,xy55536,naver.com,기독교,한국씨티은행,856-474794-156,8
45439,김서준,여성,154.2,53.7,O형,19830728,010-8942-9449,nih8h9v5gjb18,naver.com,무교,우리은행,8225-749-240882,5
45452,강영석,여성,151.1,59.0,O형,19481226,010-6358-7740,u4k48ki,gmail.com,무교,기업은행,268-771033-51-320,4
45483,김현성,남성,176.2,56.9,B형,19540712,010-3017-1876,l9w7fdn,gmail.com,무교,외환은행,521-135656-261,3
45487,안상현,여성,146.7,49.4,AB형,19530615,010-6756-8596,r2rephb,yahoo.com,무교,신한은행,552-962-284160,8
45494,김남용,남성,170.8,61.2,B형,19840623,010-8404-0629,cezc30u94d5,gmail.com,무교,하나은행,892-357311-69307,1
45511,김우영,여성,150.3,46.2,O형,19820514,010-9335-4934,bjs2uftv7q1a,yahoo.com,천주교,우리은행,9056-764-245571,5
45524,박성훈,남성,175.4,55.0,A형,19880805,010-8929-0863,awuqov,daum.net,무교,하나은행,549-714786-48377,4
45525,김준협,남성,169.6,71.0,B형,19490106,010-3090-7909,ilwnw39,naver.com,무교,우리은행,5426-273-280866,5
45528,이준상,남성,171.6,70.3,AB형,19641207,010-9094-6017,hp7fy85zu,naver.com,무교,수협중앙회,9176-9633-3731,8
45558,김성지,여성,158.9,54.3,O형,19570510,010-3074-1409,sxtxbz,gmail.com,기독교,우리은행,4445-316-288445,6
45568,이협은,여성,159.1,58.7,A형,19461130,010-9770-2930,z0wymto8ay59l,naver.com,무교,기업은행,762-996258-45-513,1
45596,정남지,남성,169.2,65.7,B형,19690815,010-5154-8722,mscdul5tte,gmail.com,무교,한국씨티은행,340-393165-810,9
45602,박종준,남성,171.1,61.7,A형,19691019,010-3217-2800,kkderv1,naver.com,무교,신한은행,557-471-908988,7
45617,조은서,여성,154.3,54.7,A형,19510812,010-8296-1091,rqtsv181yg,daum.net,불교,NH농협,211-9417-075-55,7
45629,강희은,여성,162.7,55.7,O형,19960408,010-7276-2128,kikm9ovztz,yahoo.com,무교,스탠다드(제일),778-01-188664,1
45637,윤협준,남성,166.1,60.3,B형,19691110,010-4327-2165,y8ger2u5os,naver.com,무교,한국씨티은행,937-305766-760,3
45639,박정우,여성,160.4,53.3,AB형,19880419,010-3898-8168,kw0l1efkc764,gmail.com,무교,기업은행,590-319513-36-314,5
45644,이은지,남성,169.0,60.8,A형,19460718,010-8456-7651,xtxvikpszuqdf,daum.net,무교,국민은행,141962-89-329137,8
45664,차훈지,여성,147.7,55.4,O형,19740928,010-2274-8863,t6pwhaqjov3,naver.com,불교,신한은행,200-838-327558,7
45679,김지훈,여성,154.3,57.1,A형,19910820,010-4555-4844,t7z4jtok8aid,daum.net,천주교,수협중앙회,6058-8573-4605,3
45686,박석진,남성,171.9,62.1,B형,19890831,010-6386-6016,zn0dude,yahoo.com,무교,신한은행,145-881-588780,7
45697,박준정,남성,168.6,58.5,A형,19700602,010-8165-1474,rrxtag7,naver.com,무교,한국씨티은행,562-668385-916,2
45705,김성훈,여성,148.8,57.6,B형,19931226,010-2790-8122,z8629ov,yahoo.com,불교,스탠다드(제일),432-64-442879,9
45722,이현영,여성,162.4,52.6,A형,19850125,010-8101-6649,ur43fyw,naver.com,불교,외환은행,097-765347-977,8
45724,박은지,남성,163.1,62.5,B형,19600109,010-0030-5100,jlxunbgxqvjyp,yahoo.com,기독교,한국씨티은행,888-133334-490,4
45725,김훈정,남성,163.6,66.5,B형,19500915,010-8269-8097,j92i947t7u,naver.com,무교,외환은행,313-305936-178,7
45731,이희협,여성,151.3,53.7,A형,19881014,010-9482-4194,jmwd95jfq2g,gmail.com,무교,수협중앙회,7687-2838-5635,4
45741,송지덕,여성,158.9,52.5,B형,19790121,010-6196-5741,lbhaicul,daum.net,무교,기업은행,226-007170-54-460,6
45748,고훈덕,여성,151.9,52.0,B형,19930321,010-2631-2138,cdf2bevgd9zrj,gmail.com,불교,한국씨티은행,792-863112-413,6
45790,나종성,남성,181.8,63.5,A형,19961224,010-4501-6998,v8v6f2rh592g,yahoo.com,불교,새마을금고,4-56186056870-3,8
45804,김남현,여성,154.3,55.2,A형,19601123,010-1837-7032,ssbwy6z03uih,daum.net,무교,스탠다드(제일),540-73-145691,5
45805,장택희,남성,170.4,68.0,B형,19950109,010-2165-1166,fobmicn,naver.com,무교,한국씨티은행,118-896079-649,4
45806,박덕훈,여성,162.4,53.0,B형,19540629,010-2228-9696,uvg2fzof9juv,daum.net,기독교,우리은행,9941-119-112255,9
45819,안지종,여성,150.3,59.4,B형,19490525,010-5906-0424,locw37tgd,naver.com,불교,NH농협,648-5919-993-42,5
45831,최남현,여성,149.7,52.8,B형,19760913,010-3348-3535,dh0x93,daum.net,기독교,외환은행,411-607254-999,6
45835,강은덕,여성,161.2,56.1,B형,19830721,010-6194-8009,hpid5jv,gmail.com,기독교,기업은행,134-115563-57-381,7
45844,김남진,여성,158.1,53.3,O형,19661105,010-4583-1746,mjilwj,gmail.com,무교,국민은행,603749-83-969954,2
45850,김지덕,여성,158.4,51.0,B형,19871202,010-4316-8994,uuyvq03l4r411,naver.com,불교,신한은행,009-073-369308,6
45863,고우종,여성,158.3,50.6,A형,19570514,010-8530-0566,eaq5hs,gmail.com,무교,신한은행,739-042-604438,9
45866,이용종,남성,170.4,61.0,AB형,19890808,010-1480-5938,br5w2a60mb,gmail.com,불교,수협중앙회,9680-2422-7352,8
45890,김택훈,남성,170.6,71.2,A형,19460724,010-7071-5471,zzyn9nt,naver.com,무교,수협중앙회,7909-6449-2110,8
45893,이영준,여성,160.4,52.4,A형,19690614,010-6822-3835,t431mz6jt,naver.com,무교,우리은행,6174-792-402847,2
45895,장영성,남성,173.1,59.4,A형,19730624,010-2652-1759,d48vrpl5,naver.com,무교,하나은행,251-081472-87526,4
45898,최은정,남성,176.5,67.9,O형,19820411,010-1073-4840,ujlyscf1,gmail.com,무교,신한은행,467-251-672577,2
45910,김상은,남성,156.6,63.2,B형,19940109,010-8010-6382,r4b3ioc31au,naver.com,기독교,수협중앙회,6066-7148-6061,6
45926,임준훈,여성,150.2,54.3,A형,19670402,010-4516-9890,rhrc2l1oc,yahoo.com,불교,외환은행,581-335964-592,9
45939,김희지,여성,151.7,56.1,O형,19770122,010-1300-4864,ptgg2y8i5trie,gmail.com,불교,새마을금고,8-68649572591-7,7
45940,고성진,여성,150.9,61.0,B형,19900605,010-3250-0443,t0kngb5rreev,gmail.com,기독교,스탠다드(제일),446-60-936478,5
45942,이희협,남성,170.0,65.1,AB형,19880515,010-0408-9706,uqslt8w4,daum.net,천주교,수협중앙회,8818-9829-6669,3
45946,이용종,남성,169.8,64.7,B형,19520324,010-3250-9121,qicr0hfiy7,yahoo.com,기독교,스탠다드(제일),442-94-238529,3
45951,조상서,남성,168.6,64.8,O형,19950826,010-0165-6753,vhxg7hhz6qd1,naver.com,기독교,우리은행,0927-592-346942,1
45952,강석협,남성,170.6,66.8,O형,19490920,010-7420-4100,fn8jtln8e50q,gmail.com,불교,우리은행,0257-826-844432,5
45953,임훈준,여성,163.3,52.1,O형,19651218,010-7920-4485,coxtqeaoz,gmail.com,무교,외환은행,821-917631-298,9
45954,전덕지,여성,161.1,59.5,A형,19910623,010-0557-2065,ojhugy,naver.com,무교,NH농협,469-7731-002-56,9
45966,유준현,남성,177.9,63.1,A형,19890923,010-1122-9527,s9zhkac4l5n,naver.com,불교,한국씨티은행,444-962096-790,9
45967,채남택,남성,170.0,65.5,O형,19530831,010-1167-3840,thxaed,gmail.com,불교,외환은행,011-203758-510,8
45976,임희상,여성,162.2,54.5,O형,19710307,010-3466-8642,hppzrb5po,gmail.com,무교,수협중앙회,4154-8313-7170,2
45982,서영희,남성,169.6,61.7,A형,19591019,010-2002-9812,twxghf5s,yahoo.com,무교,신한은행,019-142-874541,5
45988,이용영,남성,171.8,62.7,B형,19840317,010-8737-9432,cc6pp42f22,yahoo.com,불교,외환은행,850-942888-269,9
45999,김협은,남성,172.1,62.7,A형,19581213,010-7852-6071,dqcwkvk50pq7,yahoo.com,천주교,하나은행,253-757990-98996,8
46000,김훈우,여성,160.3,55.3,O형,19601021,010-6112-8767,ha7ss7aln9cu,yahoo.com,무교,스탠다드(제일),344-22-339907,2
46015,박희석,여성,154.3,54.0,A형,19470904,010-0647-5441,feqa72czg7g,daum.net,무교,NH농협,329-2668-207-11,6
46020,반현희,여성,150.2,56.5,O형,19591124,010-8529-7434,dhxswdnzba,daum.net,불교,기업은행,822-128662-49-137,2
46038,황우영,남성,177.5,68.8,AB형,19761216,010-3183-0227,dsa0z8u0,naver.com,무교,국민은행,700988-61-334422,6
46044,이상준,여성,157.9,50.7,O형,19520123,010-7963-7297,yh5qa77cob9,naver.com,무교,하나은행,708-793988-93328,8
46045,설현남,남성,165.0,76.2,AB형,19830711,010-8602-9363,x2hk2q9sumegm,gmail.com,기독교,우리은행,0574-997-783333,5
46048,고협남,남성,175.7,66.7,B형,19711011,010-6110-6678,ded0ys,daum.net,기독교,신한은행,792-918-151063,8
46070,권석정,여성,146.5,45.7,A형,19580226,010-3867-2394,otpnzvtgtz301,daum.net,무교,기업은행,889-367128-57-897,2
46071,홍우택,여성,152.2,62.5,B형,19840727,010-7453-7398,vc8oph4mutje,daum.net,무교,수협중앙회,7143-3020-3196,3
46074,박택은,여성,159.9,53.3,B형,19640421,010-3092-0911,e7tady3wz53o,gmail.com,불교,한국씨티은행,070-942420-552,7
46084,이은우,남성,167.1,61.3,O형,19730707,010-0764-7603,hads7qg1wbm,naver.com,기독교,스탠다드(제일),337-91-904927,2
46090,김우정,여성,160.9,50.6,O형,19810827,010-3957-9041,tn54y296ex5,naver.com,무교,새마을금고,8-98299873122-8,4
46097,김우훈,남성,175.1,69.5,A형,19850904,010-0136-3756,knema4urah,gmail.com,불교,외환은행,089-626123-671,9
46101,엄훈희,여성,159.9,51.8,B형,19711015,010-8568-8668,umdo2u8j,daum.net,불교,신한은행,526-488-270533,8
46105,정성덕,남성,177.6,64.5,A형,19861009,010-5832-5632,jwi296,naver.com,무교,NH농협,587-1092-055-84,1
46108,조현덕,여성,155.7,54.0,O형,19680924,010-9082-1259,m6kvnmgjl484,daum.net,기독교,우리은행,2773-914-459052,6
46110,주석남,여성,155.5,55.2,B형,19620714,010-2308-0266,v0i5b8xro95w,naver.com,무교,새마을금고,2-82982228102-0,6
46115,김용진,여성,148.4,49.7,O형,19680221,010-1420-2815,uafmrbf4u,yahoo.com,기독교,하나은행,621-939585-55022,6
46127,박준지,남성,169.7,68.3,O형,19570216,010-9912-5411,cd6aztw5033l,daum.net,무교,수협중앙회,6875-6133-7004,4
46163,신은희,여성,149.0,58.4,O형,19790209,010-5210-0154,fy8mzwc1y,gmail.com,불교,NH농협,627-2300-971-29,3
46179,박영종,여성,160.7,57.6,B형,19840901,010-9449-8102,w09coe8w,daum.net,불교,새마을금고,9-73473683175-0,8
46188,박서덕,여성,159.3,62.4,A형,19900907,010-7429-9879,iszqrkdtu,yahoo.com,불교,우리은행,8722-280-493293,5
46191,박용상,남성,161.0,67.6,AB형,19890730,010-9311-2437,uigi6w43ba,gmail.com,무교,한국씨티은행,505-830461-229,5
46198,조지우,남성,169.8,63.9,B형,19500514,010-9939-1403,a2yore519mj,daum.net,기독교,수협중앙회,7153-4681-3956,8
46201,최남희,여성,152.0,58.4,AB형,19610916,010-2515-0603,yvine949aip,naver.com,무교,우리은행,0793-865-104404,5
46223,조석덕,남성,165.7,56.3,B형,19680805,010-1419-1647,wrlk8j,gmail.com,무교,외환은행,850-463245-386,8
46238,신남훈,남성,159.4,64.7,O형,19881106,010-8543-5725,a6ygfhnu,gmail.com,불교,새마을금고,3-73709606276-4,1
46245,황희현,여성,157.5,58.3,A형,19841104,010-9933-2681,oqrjski4b,naver.com,기독교,기업은행,787-659901-22-596,4
46246,김상은,남성,169.1,65.0,A형,19491116,010-9700-2910,uowroduwe6,yahoo.com,무교,국민은행,309725-15-017197,3
46249,홍정성,여성,158.0,57.0,O형,19561217,010-9493-4986,hdawcmbzv6yu,yahoo.com,무교,신한은행,454-415-523064,9
46279,조진협,남성,163.9,65.6,B형,19780810,010-1465-2756,b5731irhgba,daum.net,기독교,수협중앙회,3802-1453-4531,8
46284,류훈택,여성,153.2,59.1,A형,19561109,010-1685-6518,azugi0tlnmr,naver.com,무교,수협중앙회,4466-6481-5335,4
46286,배준덕,남성,162.8,63.4,AB형,19460618,010-0487-2844,ri1ufld41,gmail.com,기독교,하나은행,480-508368-44593,5
46294,이덕서,남성,170.6,66.0,A형,19900730,010-0365-9750,p2f3dw3o8,yahoo.com,기독교,우리은행,5807-197-901332,8
46295,박남용,여성,154.8,56.7,A형,19900514,010-8753-6497,uf8wp9wyg366,daum.net,불교,외환은행,563-869922-263,9
46327,이정택,여성,164.2,48.2,O형,19730428,010-0249-3923,tya81lgvkkh,naver.com,무교,NH농협,905-2078-201-54,3
46339,송협지,남성,171.6,69.1,B형,19840810,010-0998-0104,bfzhapatj,yahoo.com,기독교,기업은행,081-163202-67-647,9
46340,박준남,여성,157.2,52.9,AB형,19721214,010-3779-2520,sjsjhuwckhf,yahoo.com,무교,NH농협,150-2992-736-65,1
46349,정덕은,여성,149.1,61.2,AB형,19490311,010-5952-7022,ogpijou5qpua,gmail.com,무교,외환은행,457-162590-474,6
46352,박택정,남성,177.8,63.5,O형,19810922,010-8065-3364,vs8ltki,daum.net,기독교,새마을금고,3-55312739527-5,6
46363,신훈우,여성,154.4,52.6,O형,19630402,010-5492-9088,t73et5vdgacg,naver.com,기독교,스탠다드(제일),333-54-151408,6
46365,이은준,여성,157.5,58.0,B형,19490604,010-8871-1753,tmdxt4,gmail.com,불교,국민은행,108378-15-185609,2
46396,박영현,여성,150.6,62.4,O형,19840930,010-0778-6068,n4ndr5p,yahoo.com,기독교,우리은행,1135-963-503257,6
46401,유준훈,남성,165.8,56.5,O형,19501210,010-2850-9146,zr20lk4a1v,gmail.com,무교,NH농협,634-0818-648-55,3
46419,류희은,남성,172.0,69.1,O형,19610903,010-2049-7615,b70pt8,yahoo.com,불교,한국씨티은행,255-161946-173,1
46420,강용상,남성,171.5,65.6,A형,19560521,010-2711-0951,wnhyeay,daum.net,불교,새마을금고,3-03690163738-2,7
46432,송지성,남성,168.2,69.2,O형,19840827,010-9707-5852,mozwjtnqn3t79,yahoo.com,무교,외환은행,043-789667-538,1
46433,김우덕,남성,165.6,61.9,A형,19751018,010-6893-6622,snpyxz2gomd3,gmail.com,무교,국민은행,217946-05-418803,2
46435,권훈종,여성,164.7,56.9,O형,19590507,010-7747-0477,j9i6ocuw,daum.net,불교,기업은행,617-789675-13-165,1
46463,김영지,여성,145.0,60.3,B형,19680329,010-8976-8208,ojzo2hjvpd6,naver.com,기독교,새마을금고,0-14679540536-0,6
46469,박용택,여성,151.0,55.4,B형,19580731,010-3999-0357,kj3a8gahma6p,daum.net,무교,수협중앙회,5699-5844-6087,6
46487,윤협성,남성,175.8,63.3,B형,19620301,010-9950-6064,yj5ojj7h0e,naver.com,기독교,한국씨티은행,099-001616-201,9
46499,이협상,여성,162.0,59.1,O형,19830506,010-6556-0141,nsbzao14oxe,yahoo.com,무교,하나은행,054-604628-62010,5
46505,구석남,남성,174.3,63.7,A형,19600225,010-1831-7461,pfx2pi,daum.net,기독교,외환은행,323-035534-819,5
46514,이성덕,남성,170.1,72.1,O형,19510418,010-1891-1571,hzy9gx1krq2q,yahoo.com,무교,스탠다드(제일),669-03-302796,6
46543,심석훈,남성,166.9,73.6,B형,19610227,010-2080-0173,tlltbr,yahoo.com,무교,새마을금고,3-09473661976-0,1
46546,정훈영,남성,170.7,66.5,B형,19871018,010-6697-1095,x1a21dqc,yahoo.com,불교,NH농협,936-9357-998-69,9
46553,원은성,여성,160.2,61.1,B형,19790501,010-2803-9502,rr1gfi1i,yahoo.com,기독교,새마을금고,4-81480388210-7,3
46565,지지준,남성,166.0,59.4,O형,19480401,010-9933-2209,vuejh462t5yif,yahoo.com,무교,국민은행,385435-81-924580,1
46569,임택훈,여성,148.9,53.4,B형,19760801,010-3181-0602,lhny4lh7w6sa2,gmail.com,불교,수협중앙회,0589-4051-6132,5
46572,이용협,여성,162.7,52.1,A형,19750104,010-3151-2073,yyzufvxrk7,gmail.com,무교,한국씨티은행,934-982961-900,1
46575,송지현,여성,143.3,57.7,A형,19580223,010-1152-7998,lk0s48vvn,naver.com,불교,하나은행,043-234632-95707,4
46577,강종은,남성,172.2,69.0,O형,19680521,010-1784-6683,ibli58yu,yahoo.com,무교,기업은행,785-540948-42-985,8
46581,권남성,남성,169.6,66.9,A형,19600621,010-7467-1863,ajvu6kz1anvab,naver.com,무교,수협중앙회,3204-8896-1190,4
46583,곽지희,여성,158.4,56.0,B형,19941014,010-6922-1040,z9ben1j98jfmp,yahoo.com,기독교,신한은행,460-668-373239,8
46587,김용성,남성,164.4,60.4,A형,19890603,010-6960-0143,lisdre,yahoo.com,무교,기업은행,046-856506-43-435,3
46598,강정서,남성,171.8,64.1,O형,19901112,010-7751-3270,sm6g8iudd,yahoo.com,기독교,신한은행,308-959-890389,5
46617,박지희,남성,167.0,71.5,A형,19690120,010-0957-0921,s2uxyzlo0,yahoo.com,불교,수협중앙회,5739-1121-9805,5
46635,이훈협,여성,155.1,61.6,A형,19790116,010-7253-8210,w78zuqff27ci,yahoo.com,무교,NH농협,605-2464-933-89,4
46646,서용지,여성,164.9,54.4,A형,19621210,010-8802-4227,gqomyl9y,daum.net,무교,NH농협,235-5360-840-02,5
46649,김훈준,남성,170.2,63.2,B형,19930418,010-8750-9717,vagpy7lrr,yahoo.com,불교,새마을금고,3-43659939264-0,2
46653,손지성,여성,149.1,52.3,A형,19661124,010-4052-9658,iw99w0r3n6h,daum.net,무교,외환은행,277-811746-027,9
46668,이영덕,남성,175.1,71.5,O형,19891117,010-0658-1770,i8b6gduphzv,gmail.com,불교,신한은행,261-991-283424,5
46672,김영우,여성,157.5,57.7,B형,19640810,010-8440-5196,qzk6lnycr,naver.com,불교,국민은행,319273-38-488547,4
46675,송지남,남성,166.8,63.3,A형,19770416,010-8932-8752,f1sg46v,daum.net,무교,하나은행,097-836036-54564,4
46680,신서성,여성,155.7,50.3,O형,19460618,010-1112-1802,wrbsfiuy82,gmail.com,천주교,수협중앙회,4554-2527-2750,5
46690,김협종,남성,175.0,71.6,B형,19710919,010-2964-0149,g1gvjmi,naver.com,무교,외환은행,425-460535-380,3
46714,지희우,여성,155.1,55.1,O형,19790717,010-9817-5592,pr25u3mk,daum.net,무교,외환은행,570-848289-139,3
46716,문은훈,남성,167.4,69.0,O형,19921009,010-8807-8331,btsl4j,yahoo.com,기독교,새마을금고,1-58368864663-9,8
46720,김종택,여성,142.0,58.4,AB형,19480208,010-0393-1796,vekh42iqt,naver.com,무교,신한은행,848-576-325718,7
46723,박협영,여성,164.1,52.4,B형,19940203,010-6549-5430,daxhyd87s,daum.net,무교,기업은행,420-640679-14-146,3
46726,최정훈,남성,179.6,67.8,AB형,19920122,010-5637-6846,aq7nizzknjh,daum.net,무교,스탠다드(제일),995-25-605573,7
46733,전영진,남성,172.4,72.1,O형,19880806,010-6221-6814,dgihul59,daum.net,기독교,외환은행,723-326735-824,2
46757,김상석,남성,165.2,71.2,B형,19770619,010-5576-8594,n64k80l,gmail.com,무교,외환은행,290-645021-704,7
46783,안상현,여성,161.2,60.2,B형,19611030,010-9357-0925,zff9ywf82b3s1,gmail.com,무교,스탠다드(제일),457-69-218836,8
46810,박덕상,남성,172.1,66.6,O형,19630917,010-9312-6063,udc08pzv3e,naver.com,불교,우리은행,6904-930-249406,3
46816,김지성,남성,168.7,64.8,B형,19910907,010-6302-5915,o01at3,daum.net,천주교,외환은행,334-299015-258,5
46818,문지현,남성,173.6,71.2,A형,19780605,010-4816-7550,wikl0g,daum.net,기독교,국민은행,555008-97-836367,9
46820,양종영,남성,165.7,58.7,AB형,19541114,010-5577-4505,du6jvpcxf7,naver.com,무교,새마을금고,8-46206905269-5,7
46823,왕상덕,남성,171.3,70.8,A형,19690216,010-2800-0052,wi9j8546tnnd,naver.com,불교,하나은행,851-813698-69422,2
46827,이영종,여성,162.1,48.9,O형,19720302,010-2913-7043,edop3h,gmail.com,기독교,하나은행,934-273133-12002,8
46867,이준현,여성,161.5,54.0,O형,19500411,010-2344-5132,edhvb3x,gmail.com,천주교,스탠다드(제일),797-18-009249,8
46869,류훈지,남성,166.0,65.2,O형,19460603,010-5035-3774,wtk72t,daum.net,무교,외환은행,358-256747-389,3
46892,이협택,남성,168.9,61.8,B형,19660124,010-1267-3814,dzrwx2,gmail.com,무교,우리은행,8675-713-861555,1
46914,장영지,남성,165.3,66.9,A형,19510306,010-4530-5538,hfe1rdjpi,naver.com,불교,새마을금고,6-43496039759-4,9
46922,조희은,남성,173.4,67.9,B형,19690912,010-4249-5117,x4t4l3ku2ogqe,daum.net,불교,스탠다드(제일),166-07-888637,9
46929,김성영,남성,172.1,69.5,A형,19950110,010-7392-0745,hs7ytwwyyaf,daum.net,불교,스탠다드(제일),171-63-159283,1
46940,변준희,여성,153.3,55.1,O형,19860420,010-8092-4508,agtrquyvir,daum.net,무교,수협중앙회,7450-7396-8379,4
46960,김택준,여성,157.2,54.6,A형,19741124,010-3716-9146,edx7lvvr25gwa,gmail.com,기독교,수협중앙회,6405-9840-5696,6
46967,신훈정,여성,159.7,48.4,AB형,19500622,010-9710-2199,s0pdnu4,yahoo.com,불교,기업은행,079-672876-53-500,3
46985,박서협,여성,158.5,54.5,O형,19590208,010-1830-8727,xzktp7o0f,naver.com,불교,외환은행,732-925264-519,2
46993,최훈용,여성,151.7,51.4,AB형,19690813,010-1808-5446,d3v8vvwla,yahoo.com,무교,국민은행,437449-47-351689,7
47012,백훈석,여성,158.7,57.5,B형,19640524,010-9799-7437,t1qraptdvlk,yahoo.com,무교,외환은행,418-051114-468,2
47017,고협택,여성,160.4,58.1,A형,19630921,010-5989-0325,fwqvnvktdv,daum.net,기독교,수협중앙회,9535-4068-9730,9
47020,서훈지,여성,162.8,47.8,O형,19960205,010-2084-2255,j69qbcqeepd2,yahoo.com,기독교,외환은행,823-029506-253,8
47021,장훈석,여성,164.9,50.6,O형,19490407,010-7082-3863,cwpxivrntv3qy,gmail.com,무교,하나은행,467-088847-63046,6
47031,박지진,남성,170.1,65.0,O형,19860910,010-0182-4408,lxyf20xogj,gmail.com,기독교,NH농협,306-3051-259-45,4
47035,강덕희,남성,163.5,70.8,O형,19860318,010-7607-9433,x88t2v,gmail.com,기독교,새마을금고,5-02631599394-9,5
47040,전우택,여성,145.3,47.6,O형,19720225,010-8197-8562,bb1qv83ee0y,gmail.com,무교,한국씨티은행,355-818402-771,6
47045,신덕택,여성,151.0,53.7,O형,19720218,010-3059-3857,ofs7z68z96,gmail.com,무교,국민은행,671555-00-078259,9
47050,송상훈,여성,149.3,50.9,A형,19600118,010-7406-2469,vlloo4ab,naver.com,기독교,한국씨티은행,412-210362-045,3
47057,오협석,남성,174.9,66.9,A형,19730715,010-6072-4919,bxevsb,yahoo.com,천주교,새마을금고,7-56797428799-3,4
47068,백훈준,남성,170.2,61.1,AB형,19570309,010-1390-7930,ikpsmzbqs,daum.net,불교,수협중앙회,4602-9883-2266,2
47071,박상지,남성,173.9,69.9,B형,19550705,010-1690-0374,t5qa8fbx,daum.net,무교,하나은행,243-279184-74555,2
47074,한서성,여성,151.3,61.5,B형,19820113,010-1551-5679,icdah1lc2,naver.com,기독교,신한은행,476-362-519629,4
47083,김택희,남성,170.1,64.9,O형,19900707,010-6925-7919,ceage0lm3,daum.net,무교,외환은행,366-721331-209,7
47097,김지훈,남성,177.9,69.7,A형,19801012,010-5403-5932,bs30lbsw6df,gmail.com,무교,NH농협,885-5278-583-05,7
47101,이지희,남성,160.1,70.3,B형,19710520,010-3345-3839,nzpi6rfq,yahoo.com,불교,신한은행,214-544-329362,8
47106,박훈석,남성,175.4,66.7,B형,19711010,010-1400-0584,bwfj264hsza58,yahoo.com,무교,하나은행,197-036237-22709,6
47121,박정서,여성,161.6,63.5,A형,19690802,010-9156-0694,chwsr8u,gmail.com,무교,새마을금고,4-41316471377-1,8
47132,김석훈,남성,173.8,70.0,B형,19761215,010-5099-9699,c1278cesf,gmail.com,무교,하나은행,411-922182-02484,3
47135,조서상,여성,144.1,56.4,A형,19961210,010-5751-9073,gz5g1so9os9l,naver.com,불교,NH농협,293-5355-032-13,7
47138,조종준,여성,150.5,54.4,A형,19731216,010-9528-7165,gi6gagydc2,naver.com,무교,우리은행,7233-559-527241,4
47140,고상영,남성,170.7,70.3,A형,19911217,010-4219-4687,fjgr29kzo,daum.net,불교,우리은행,1956-786-200500,6
47157,배준종,여성,151.3,56.2,A형,19851118,010-8328-2235,tt925qdro0yd8,gmail.com,기독교,신한은행,750-079-260853,3
47159,이서남,여성,166.3,52.0,A형,19870825,010-2479-2757,gl1ro07ixb,naver.com,불교,하나은행,780-509994-75221,5
47175,우협준,남성,171.4,71.3,A형,19670923,010-0738-8408,t88vio3ub,yahoo.com,무교,수협중앙회,2756-4336-1667,4
47181,황종희,여성,155.6,54.0,O형,19520324,010-1358-1701,r95ejj,daum.net,기독교,스탠다드(제일),265-82-890157,9
47184,윤상협,여성,156.4,60.1,B형,19821129,010-5559-3802,duj5lp,yahoo.com,기독교,스탠다드(제일),964-22-240951,7
47188,안택진,남성,171.1,58.4,O형,19940404,010-9496-9127,qvge4oyns,gmail.com,기독교,새마을금고,0-45287396143-1,2
47196,장종진,여성,156.1,56.9,B형,19700611,010-3899-6036,gq8m9vvbpw4x,naver.com,천주교,새마을금고,9-39683907648-2,4
47198,천은영,여성,159.4,59.4,B형,19920926,010-8761-6017,fd88sma8s,daum.net,무교,외환은행,669-275764-364,6
47199,조준서,남성,170.4,63.9,A형,19791021,010-6415-9404,j3himi77,yahoo.com,불교,스탠다드(제일),653-13-597396,9
47209,이훈남,여성,149.8,52.4,B형,19511211,010-9672-6036,y6ld6om0fa7,yahoo.com,불교,기업은행,658-847530-46-722,3
47216,하준석,남성,173.1,59.6,A형,19740513,010-3783-4231,vpi69m3fl0r,yahoo.com,무교,하나은행,600-589368-58506,7
47263,채성택,여성,147.3,61.9,B형,19610818,010-2118-6313,v2rfh9u4k2,yahoo.com,무교,새마을금고,2-48724638530-9,4
47271,류은진,여성,153.3,55.6,A형,19680725,010-1453-8969,xs59pewgo2,daum.net,불교,우리은행,3549-256-343327,9
47272,천종성,남성,175.7,63.8,O형,19730630,010-7854-5621,hmdzpyhwq7vxw,daum.net,무교,국민은행,899982-45-737569,2
47273,정지덕,남성,170.0,70.7,A형,19501025,010-6152-8618,yd0uu6t,naver.com,불교,새마을금고,3-23595443129-7,8
47281,송훈준,여성,157.7,58.3,A형,19630425,010-5890-8978,t3narte,daum.net,불교,새마을금고,1-87902644904-2,6
