No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,주거래은행,계좌번호,신용등급
50769,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1955****,*************,*************,daum.net,무교,수협중앙회,3163-4173-3168,5
55943,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1955****,*************,*************,yahoo.com,기독교,국민은행,439182-49-552290,5
75809,이**,여성,"[160.0, 170.0[","[60.0, 70.0[",B형,1955****,*************,*************,naver.com,무교,신한은행,285-496-214420,9
92521,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1955****,*************,*************,gmail.com,불교,한국씨티은행,797-563568-567,1
43973,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1955****,*************,*************,gmail.com,불교,수협중앙회,7344-6247-4158,9
61197,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1955****,*************,*************,daum.net,무교,신한은행,607-066-595784,6
82902,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1955****,*************,*************,daum.net,무교,한국씨티은행,518-795590-742,3
6214,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1956****,*************,*************,gmail.com,불교,하나은행,957-071899-55299,6
6634,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1956****,*************,*************,daum.net,기독교,기업은행,444-744474-90-128,4
23467,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1956****,*************,*************,daum.net,무교,기업은행,421-572939-94-480,8
38098,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1956****,*************,*************,naver.com,기독교,국민은행,093439-46-078967,4
61932,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1956****,*************,*************,daum.net,불교,스탠다드(제일),957-05-096528,9
1558,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1956****,*************,*************,daum.net,기독교,NH농협,276-9566-932-61,5
36297,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1956****,*************,*************,yahoo.com,천주교,외환은행,653-491997-034,2
49667,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1956****,*************,*************,yahoo.com,무교,수협중앙회,2601-7814-1279,9
49822,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1956****,*************,*************,yahoo.com,기독교,외환은행,929-605526-149,7
58825,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1956****,*************,*************,naver.com,무교,수협중앙회,0426-7303-3937,7
67655,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1956****,*************,*************,daum.net,천주교,스탠다드(제일),525-82-928740,5
73269,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1956****,*************,*************,yahoo.com,기독교,기업은행,695-978943-84-807,6
92078,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1956****,*************,*************,gmail.com,불교,기업은행,324-716712-09-677,1
12034,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1956****,*************,*************,yahoo.com,기독교,NH농협,308-1969-286-61,1
22722,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1956****,*************,*************,naver.com,기독교,한국씨티은행,505-555980-083,3
73993,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1956****,*************,*************,yahoo.com,불교,기업은행,485-043617-28-920,2
87007,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1956****,*************,*************,gmail.com,기독교,하나은행,603-516043-72092,8
15094,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1956****,*************,*************,naver.com,천주교,외환은행,067-874748-762,1
38111,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1956****,*************,*************,yahoo.com,무교,스탠다드(제일),029-62-962200,1
60095,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1956****,*************,*************,gmail.com,무교,우리은행,2483-093-264322,6
83003,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1956****,*************,*************,naver.com,불교,수협중앙회,9466-8569-2376,8
1958,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1956****,*************,*************,naver.com,무교,스탠다드(제일),829-44-894500,5
53586,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1956****,*************,*************,naver.com,기독교,수협중앙회,6785-5194-5721,5
95757,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1956****,*************,*************,daum.net,기독교,우리은행,8900-693-569125,1
16941,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1957****,*************,*************,naver.com,무교,스탠다드(제일),069-24-781229,8
24373,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1957****,*************,*************,naver.com,무교,새마을금고,6-38825921958-5,1
34301,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1957****,*************,*************,yahoo.com,무교,신한은행,102-495-265626,8
59298,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1957****,*************,*************,gmail.com,기독교,하나은행,427-968278-79614,3
69919,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1957****,*************,*************,daum.net,무교,신한은행,321-373-011066,9
79721,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1957****,*************,*************,yahoo.com,기독교,새마을금고,4-17464654227-1,5
80218,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",O형,1957****,*************,*************,naver.com,불교,기업은행,352-104862-29-550,9
93876,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1957****,*************,*************,naver.com,불교,스탠다드(제일),569-09-858699,9
10308,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1957****,*************,*************,naver.com,무교,하나은행,311-493360-06014,9
30057,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1957****,*************,*************,naver.com,불교,수협중앙회,1692-2427-6951,9
30190,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1957****,*************,*************,yahoo.com,무교,수협중앙회,5282-8854-3537,3
48609,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1957****,*************,*************,daum.net,기독교,신한은행,785-601-924209,8
52538,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1957****,*************,*************,daum.net,무교,국민은행,287069-99-728213,8
55486,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1957****,*************,*************,daum.net,무교,스탠다드(제일),555-68-664970,7
56621,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1957****,*************,*************,naver.com,무교,한국씨티은행,713-777531-498,5
59772,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1957****,*************,*************,naver.com,무교,우리은행,9794-420-575143,1
72715,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1957****,*************,*************,naver.com,무교,한국씨티은행,700-576229-520,7
74519,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1957****,*************,*************,gmail.com,천주교,수협중앙회,3670-9242-3310,6
88981,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1957****,*************,*************,naver.com,무교,한국씨티은행,451-422241-365,2
92142,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1957****,*************,*************,naver.com,기독교,국민은행,767693-16-097191,4
8008,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1957****,*************,*************,daum.net,불교,NH농협,728-0728-884-85,8
14425,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1957****,*************,*************,gmail.com,불교,하나은행,164-952001-24842,8
22546,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1957****,*************,*************,gmail.com,불교,신한은행,288-365-495269,2
30754,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1957****,*************,*************,gmail.com,무교,하나은행,127-648272-86017,8
46127,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1957****,*************,*************,daum.net,무교,수협중앙회,6875-6133-7004,4
65435,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1957****,*************,*************,daum.net,기독교,한국씨티은행,537-857761-165,5
93733,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1957****,*************,*************,daum.net,무교,국민은행,887017-17-040595,3
96816,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1957****,*************,*************,gmail.com,무교,스탠다드(제일),365-34-077977,5
7668,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1957****,*************,*************,gmail.com,기독교,스탠다드(제일),731-98-401566,4
9734,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1957****,*************,*************,yahoo.com,무교,수협중앙회,0033-5804-5782,8
33235,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1957****,*************,*************,yahoo.com,기독교,수협중앙회,5642-3808-3695,6
81088,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1957****,*************,*************,gmail.com,불교,하나은행,754-898703-35533,8
20771,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1957****,*************,*************,yahoo.com,불교,외환은행,763-206287-242,8
36214,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1957****,*************,*************,naver.com,기독교,기업은행,852-006060-10-192,9
76953,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1957****,*************,*************,yahoo.com,무교,우리은행,9418-404-166054,7
83857,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1957****,*************,*************,yahoo.com,불교,수협중앙회,2034-2243-4491,8
19939,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1957****,*************,*************,naver.com,무교,한국씨티은행,842-468683-468,3
54091,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1957****,*************,*************,naver.com,불교,외환은행,489-041838-197,8
69810,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1957****,*************,*************,gmail.com,불교,외환은행,519-598282-195,9
9797,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1957****,*************,*************,naver.com,불교,외환은행,554-658249-144,8
24328,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1957****,*************,*************,naver.com,불교,한국씨티은행,209-500972-141,8
40118,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1957****,*************,*************,daum.net,기독교,국민은행,747138-35-837973,9
81589,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1957****,*************,*************,gmail.com,무교,수협중앙회,4339-3724-3598,1
21070,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1957****,*************,*************,naver.com,불교,새마을금고,2-57901176721-2,1
23827,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1957****,*************,*************,gmail.com,불교,수협중앙회,8042-5846-5102,3
26122,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1957****,*************,*************,naver.com,불교,수협중앙회,0794-6031-6571,3
53061,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1957****,*************,*************,daum.net,무교,스탠다드(제일),123-84-496397,3
72963,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1957****,*************,*************,yahoo.com,무교,국민은행,160793-08-119668,2
7807,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1958****,*************,*************,yahoo.com,불교,하나은행,696-801512-30490,3
8701,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1958****,*************,*************,naver.com,기독교,새마을금고,3-72031360030-1,1
44584,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1958****,*************,*************,gmail.com,불교,국민은행,059921-95-035659,3
79338,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1958****,*************,*************,daum.net,기독교,기업은행,086-758913-17-446,2
81001,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1958****,*************,*************,daum.net,무교,하나은행,572-444734-37416,4
4800,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1958****,*************,*************,naver.com,불교,스탠다드(제일),886-22-123133,6
6347,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1958****,*************,*************,gmail.com,무교,새마을금고,1-31103366438-8,6
45076,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1958****,*************,*************,naver.com,무교,국민은행,127726-37-579572,2
66423,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1958****,*************,*************,yahoo.com,기독교,수협중앙회,5578-3773-2052,1
80178,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1958****,*************,*************,daum.net,무교,국민은행,350578-28-391935,6
86692,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1958****,*************,*************,yahoo.com,기독교,기업은행,488-782470-66-041,5
2063,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1958****,*************,*************,naver.com,기독교,수협중앙회,0031-3891-9436,5
15246,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1958****,*************,*************,yahoo.com,불교,NH농협,351-8293-390-48,8
45999,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1958****,*************,*************,yahoo.com,천주교,하나은행,253-757990-98996,8
56019,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1958****,*************,*************,naver.com,기독교,NH농협,644-9792-457-35,2
61128,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1958****,*************,*************,daum.net,기독교,하나은행,243-228885-81725,3
71527,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1958****,*************,*************,naver.com,불교,국민은행,351461-41-894194,1
43057,문**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1958****,*************,*************,daum.net,무교,우리은행,9572-860-813691,6
43658,문**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1958****,*************,*************,gmail.com,무교,국민은행,679331-80-254907,2
93849,문**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1958****,*************,*************,naver.com,무교,스탠다드(제일),211-16-109619,3
12567,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1958****,*************,*************,daum.net,불교,수협중앙회,5228-7122-0834,3
25133,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1958****,*************,*************,gmail.com,불교,국민은행,204839-78-332997,6
41635,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1958****,*************,*************,yahoo.com,무교,국민은행,231414-89-449112,9
50818,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1958****,*************,*************,naver.com,무교,기업은행,014-290194-72-881,9
26476,신**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1958****,*************,*************,yahoo.com,불교,신한은행,692-498-481885,2
56709,신**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1958****,*************,*************,yahoo.com,불교,수협중앙회,8271-5970-4001,2
65365,신**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1958****,*************,*************,gmail.com,무교,하나은행,771-318098-69112,8
11313,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1958****,*************,*************,naver.com,무교,스탠다드(제일),502-43-496214,1
15382,이**,남성,"[150.0, 160.0[","[60.0, 70.0[",B형,1958****,*************,*************,daum.net,기독교,국민은행,427443-87-453940,4
16341,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1958****,*************,*************,gmail.com,불교,새마을금고,2-88365364913-1,3
40467,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1958****,*************,*************,gmail.com,무교,국민은행,742850-09-076949,2
84160,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1958****,*************,*************,yahoo.com,불교,기업은행,299-102884-91-057,1
88622,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1958****,*************,*************,daum.net,천주교,외환은행,308-963089-330,5
27307,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1958****,*************,*************,gmail.com,무교,기업은행,656-399342-11-393,5
72785,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1958****,*************,*************,yahoo.com,기독교,스탠다드(제일),556-60-946353,1
76444,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1958****,*************,*************,gmail.com,무교,스탠다드(제일),286-41-822543,3
89290,이**,여성,"[160.0, 170.0[","[60.0, 70.0[",O형,1958****,*************,*************,yahoo.com,무교,새마을금고,2-48806428032-6,4
18304,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1958****,*************,*************,naver.com,천주교,NH농협,933-2979-605-90,2
32029,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1958****,*************,*************,yahoo.com,무교,신한은행,108-530-917892,4
55760,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1958****,*************,*************,yahoo.com,무교,수협중앙회,8901-3464-5070,1
99551,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1958****,*************,*************,gmail.com,무교,수협중앙회,9446-9849-3820,9
18436,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1958****,*************,*************,gmail.com,기독교,NH농협,953-1803-343-87,2
30992,조**,여성,"[160.0, 170.0[","[60.0, 70.0[",B형,1958****,*************,*************,naver.com,기독교,국민은행,577479-79-260958,5
59044,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1958****,*************,*************,naver.com,무교,NH농협,353-6112-167-86,5
34145,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1959****,*************,*************,naver.com,무교,NH농협,523-8999-510-60,2
67338,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1959****,*************,*************,naver.com,무교,한국씨티은행,898-701969-936,1
91723,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1959****,*************,*************,naver.com,무교,수협중앙회,5175-0299-4002,2
13545,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1959****,*************,*************,yahoo.com,기독교,기업은행,939-051532-76-117,1
19130,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1959****,*************,*************,naver.com,불교,새마을금고,2-78795133006-1,1
51901,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1959****,*************,*************,gmail.com,무교,국민은행,165396-80-885552,4
61914,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1959****,*************,*************,naver.com,천주교,한국씨티은행,943-487521-417,1
87685,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1959****,*************,*************,daum.net,불교,우리은행,7911-702-239245,7
857,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1959****,*************,*************,yahoo.com,불교,새마을금고,2-69045278678-5,7
7333,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1959****,*************,*************,naver.com,기독교,하나은행,700-493028-06885,7
10005,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1959****,*************,*************,yahoo.com,무교,외환은행,291-228865-184,2
10812,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1959****,*************,*************,gmail.com,무교,신한은행,808-740-558244,8
17785,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1959****,*************,*************,daum.net,무교,신한은행,918-110-261053,6
36249,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1959****,*************,*************,yahoo.com,기독교,국민은행,895903-19-883018,6
43693,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1959****,*************,*************,yahoo.com,불교,신한은행,310-680-024303,1
54681,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1959****,*************,*************,naver.com,기독교,NH농협,239-7887-996-86,9
92528,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1959****,*************,*************,naver.com,불교,수협중앙회,0531-1891-2475,9
16441,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1959****,*************,*************,gmail.com,불교,우리은행,6107-710-680099,9
26665,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1959****,*************,*************,daum.net,무교,신한은행,895-499-996645,1
68148,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1959****,*************,*************,gmail.com,불교,외환은행,982-086791-220,1
8654,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1959****,*************,*************,gmail.com,불교,새마을금고,8-59156632540-6,1
9036,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1959****,*************,*************,gmail.com,무교,기업은행,930-121817-43-794,6
89508,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1959****,*************,*************,gmail.com,불교,우리은행,8077-727-624580,2
38222,임**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1959****,*************,*************,gmail.com,천주교,한국씨티은행,324-270355-440,5
76093,임**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1959****,*************,*************,daum.net,불교,하나은행,710-192342-40408,1
84664,임**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1959****,*************,*************,yahoo.com,천주교,NH농협,139-9250-476-22,9
47957,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1959****,*************,*************,naver.com,기독교,NH농협,364-6956-834-54,1
59050,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1959****,*************,*************,gmail.com,무교,한국씨티은행,152-959184-409,3
65647,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1959****,*************,*************,daum.net,무교,한국씨티은행,626-792127-143,8
8396,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1959****,*************,*************,gmail.com,무교,기업은행,200-233684-48-494,8
10345,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1959****,*************,*************,gmail.com,기독교,기업은행,131-602259-83-234,4
74859,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1959****,*************,*************,naver.com,무교,새마을금고,6-19276040434-3,8
2677,김**,남성,"[150.0, 160.0[","[60.0, 70.0[",B형,1960****,*************,*************,gmail.com,무교,NH농협,318-0495-762-91,4
29582,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1960****,*************,*************,gmail.com,무교,수협중앙회,6228-8847-6057,6
35184,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1960****,*************,*************,gmail.com,기독교,신한은행,139-900-189352,1
41515,김**,남성,"[150.0, 160.0[","[60.0, 70.0[",B형,1960****,*************,*************,daum.net,기독교,신한은행,932-903-041353,1
76071,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1960****,*************,*************,gmail.com,무교,신한은행,413-062-105639,5
13714,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1960****,*************,*************,daum.net,기독교,NH농협,968-7913-279-90,2
15520,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1960****,*************,*************,yahoo.com,무교,기업은행,521-164554-64-889,9
26881,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1960****,*************,*************,naver.com,불교,새마을금고,1-68969971836-0,1
30003,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1960****,*************,*************,gmail.com,천주교,기업은행,243-116731-67-021,4
32105,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1960****,*************,*************,yahoo.com,불교,스탠다드(제일),804-72-997859,5
37208,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1960****,*************,*************,gmail.com,무교,국민은행,425945-81-144845,9
49043,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1960****,*************,*************,naver.com,불교,외환은행,308-524877-455,5
79745,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1960****,*************,*************,gmail.com,무교,외환은행,803-958711-271,5
91661,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1960****,*************,*************,daum.net,불교,하나은행,187-238336-53231,8
98993,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1960****,*************,*************,gmail.com,무교,하나은행,314-975849-49362,3
20096,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1960****,*************,*************,yahoo.com,기독교,NH농협,892-6667-382-10,1
33129,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1960****,*************,*************,naver.com,무교,하나은행,356-359880-96893,6
35838,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1960****,*************,*************,gmail.com,불교,신한은행,627-197-714301,5
36969,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1960****,*************,*************,gmail.com,기독교,하나은행,940-694869-75830,9
37787,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1960****,*************,*************,gmail.com,천주교,NH농협,413-8309-457-18,6
41970,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1960****,*************,*************,yahoo.com,무교,기업은행,482-227774-08-344,3
51950,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1960****,*************,*************,daum.net,기독교,국민은행,068034-21-954991,8
58101,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1960****,*************,*************,naver.com,무교,한국씨티은행,666-753834-282,3
60265,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1960****,*************,*************,daum.net,무교,우리은행,0165-519-145186,1
76355,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1960****,*************,*************,yahoo.com,무교,NH농협,916-9500-662-43,6
88801,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1960****,*************,*************,naver.com,불교,하나은행,863-368224-28091,8
838,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1960****,*************,*************,yahoo.com,기독교,수협중앙회,2772-1365-2646,6
1726,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1960****,*************,*************,daum.net,무교,한국씨티은행,321-554915-734,2
41585,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1960****,*************,*************,daum.net,무교,기업은행,185-247926-85-521,4
45724,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1960****,*************,*************,yahoo.com,기독교,한국씨티은행,888-133334-490,4
66982,박**,여성,"[160.0, 170.0[","[60.0, 70.0[",B형,1960****,*************,*************,gmail.com,무교,외환은행,800-269413-966,9
94724,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1960****,*************,*************,yahoo.com,천주교,하나은행,415-124100-92951,7
1037,신**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1960****,*************,*************,naver.com,무교,국민은행,653347-65-342970,8
36689,신**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1960****,*************,*************,naver.com,기독교,우리은행,4978-937-442216,8
63783,신**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1960****,*************,*************,gmail.com,무교,하나은행,448-703859-38505,3
91441,신**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1960****,*************,*************,gmail.com,불교,한국씨티은행,876-755889-395,1
40371,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1960****,*************,*************,yahoo.com,무교,신한은행,604-902-418605,9
58778,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1960****,*************,*************,yahoo.com,불교,스탠다드(제일),688-42-754069,3
97630,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1960****,*************,*************,daum.net,기독교,외환은행,765-823083-079,7
8855,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1960****,*************,*************,naver.com,무교,한국씨티은행,357-375851-254,4
12593,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1960****,*************,*************,yahoo.com,무교,스탠다드(제일),217-56-256682,1
16105,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1960****,*************,*************,naver.com,기독교,새마을금고,7-43684004901-4,1
48238,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1960****,*************,*************,naver.com,천주교,국민은행,074839-83-396113,9
